Transcript stable ID	RefSeq mRNA ID
ENSMUST00000128808	
ENSMUST00000106989	
ENSMUST00000153988	
ENSMUST00000046603	NM_001282052
ENSMUST00000046603	NM_001282051
ENSMUST00000046603	NM_153569
ENSMUST00000201902	
ENSMUST00000160394	
ENSMUST00000137336	
ENSMUST00000141500	
ENSMUST00000162108	
ENSMUST00000161957	
ENSMUST00000202363	
ENSMUST00000141785	
ENSMUST00000057773	NM_177878
ENSMUST00000161547	
ENSMUST00000201066	
ENSMUST00000054436	
ENSMUST00000220791	
ENSMUST00000223825	
ENSMUST00000055872	NM_010254
ENSMUST00000073935	NM_001101488
ENSMUST00000146353	
ENSMUST00000221282	
ENSMUST00000160622	
ENSMUST00000145525	
ENSMUST00000201637	
ENSMUST00000201857	
ENSMUST00000015003	NM_148952
ENSMUST00000224080	
ENSMUST00000145227	
ENSMUST00000194273	
ENSMUST00000154277	
ENSMUST00000161284	NM_030070
ENSMUST00000161284	NM_001142729
ENSMUST00000110232	NM_033615
ENSMUST00000106993	
ENSMUST00000206586	
ENSMUST00000219150	
ENSMUST00000212037	
ENSMUST00000188028	NM_001130174
ENSMUST00000188028	NM_001130177
ENSMUST00000188028	NM_001130175
ENSMUST00000219022	
ENSMUST00000191055	
ENSMUST00000212572	
ENSMUST00000195670	
ENSMUST00000186225	
ENSMUST00000104984	
ENSMUST00000036578	NM_001045523
ENSMUST00000160126	
ENSMUST00000209720	
ENSMUST00000229209	
ENSMUST00000190451	
ENSMUST00000076316	NM_030113
ENSMUST00000219611	
ENSMUST00000100347	NM_001038609
ENSMUST00000210367	
ENSMUST00000229410	
ENSMUST00000138384	
ENSMUST00000211489	
ENSMUST00000200129	
ENSMUST00000149940	
ENSMUST00000210922	
ENSMUST00000160960	
ENSMUST00000211207	NM_021350
ENSMUST00000189732	NM_001130178
ENSMUST00000189732	NM_001130179
ENSMUST00000132436	
ENSMUST00000210519	
ENSMUST00000133675	
ENSMUST00000079223	NM_001113412
ENSMUST00000134345	
ENSMUST00000135149	
ENSMUST00000189355	NM_001130180
ENSMUST00000189355	NM_011619
ENSMUST00000189355	NM_001130181
ENSMUST00000144836	
ENSMUST00000183552	
ENSMUST00000184762	
ENSMUST00000126820	
ENSMUST00000189826	
ENSMUST00000124718	
ENSMUST00000132245	
ENSMUST00000052104	NM_001163529
ENSMUST00000033818	NM_001293667
ENSMUST00000181420	
ENSMUST00000132977	
ENSMUST00000209499	
ENSMUST00000145432	
ENSMUST00000112087	NM_001130176
ENSMUST00000211328	
ENSMUST00000027809	NM_010098
ENSMUST00000077502	NM_033606
ENSMUST00000188098	
ENSMUST00000137561	
ENSMUST00000229334	
ENSMUST00000204803	
ENSMUST00000223838	
ENSMUST00000046863	NM_133943
ENSMUST00000046863	NM_001040684
ENSMUST00000091237	NM_001293668
ENSMUST00000091237	NM_015804
ENSMUST00000134742	
ENSMUST00000178854	
ENSMUST00000148974	
ENSMUST00000027671	
ENSMUST00000099885	NM_001011735
ENSMUST00000184921	
ENSMUST00000024657	NM_024250
ENSMUST00000179863	
ENSMUST00000133338	
ENSMUST00000149625	
ENSMUST00000130960	
ENSMUST00000186121	
ENSMUST00000139513	
ENSMUST00000043598	NM_027249
ENSMUST00000171526	
ENSMUST00000127343	
ENSMUST00000125031	
ENSMUST00000192756	
ENSMUST00000172054	
ENSMUST00000127197	
ENSMUST00000132071	
ENSMUST00000176162	
ENSMUST00000112085	
ENSMUST00000108435	NM_001291156
ENSMUST00000120755	
ENSMUST00000147333	
ENSMUST00000168938	
ENSMUST00000046095	NM_054068
ENSMUST00000132974	
ENSMUST00000186334	
ENSMUST00000124481	
ENSMUST00000153236	
ENSMUST00000141248	
ENSMUST00000152273	
ENSMUST00000185925	
ENSMUST00000167805	
ENSMUST00000136918	
ENSMUST00000147128	
ENSMUST00000044332	NM_145475
ENSMUST00000214379	
ENSMUST00000177394	
ENSMUST00000080065	NM_011989
ENSMUST00000135225	
ENSMUST00000178204	
ENSMUST00000141856	
ENSMUST00000105931	
ENSMUST00000112086	
ENSMUST00000143359	
ENSMUST00000145467	
ENSMUST00000132702	
ENSMUST00000052691	NM_001083881
ENSMUST00000052691	NM_026451
ENSMUST00000052691	NM_001083880
ENSMUST00000136444	
ENSMUST00000229129	
ENSMUST00000109587	NM_001362764
ENSMUST00000109587	NM_001362763
ENSMUST00000109587	NM_133242
ENSMUST00000105934	
ENSMUST00000144748	
ENSMUST00000043335	NM_029347
ENSMUST00000131804	
ENSMUST00000156546	
ENSMUST00000133745	
ENSMUST00000215939	
ENSMUST00000187349	
ENSMUST00000139545	
ENSMUST00000147783	
ENSMUST00000199048	
ENSMUST00000206674	
ENSMUST00000150830	
ENSMUST00000106272	
ENSMUST00000146297	NM_001291115
ENSMUST00000150767	
ENSMUST00000199010	
ENSMUST00000217292	
ENSMUST00000134012	
ENSMUST00000164837	NM_001083882
ENSMUST00000062904	NM_172704
ENSMUST00000196010	
ENSMUST00000210288	
ENSMUST00000216534	NM_146405
ENSMUST00000125188	
ENSMUST00000131654	
ENSMUST00000084512	NM_199323
ENSMUST00000142071	
ENSMUST00000215705	
ENSMUST00000107091	
ENSMUST00000155005	
ENSMUST00000176840	
ENSMUST00000147766	
ENSMUST00000174004	
ENSMUST00000105930	
ENSMUST00000029149	NM_001291114
ENSMUST00000206995	
ENSMUST00000117635	
ENSMUST00000137872	
ENSMUST00000200204	
ENSMUST00000143742	
ENSMUST00000124631	
ENSMUST00000143145	
ENSMUST00000174163	
ENSMUST00000027727	NM_028320
ENSMUST00000230678	
ENSMUST00000125742	
ENSMUST00000136597	
ENSMUST00000229323	
ENSMUST00000214201	
ENSMUST00000153119	
ENSMUST00000154243	
ENSMUST00000139303	
ENSMUST00000195794	
ENSMUST00000084030	NM_177089
ENSMUST00000217442	
ENSMUST00000145935	
ENSMUST00000130541	
ENSMUST00000112237	NM_001306069
ENSMUST00000153062	
ENSMUST00000124435	
ENSMUST00000199662	
ENSMUST00000209441	
ENSMUST00000156223	
ENSMUST00000139068	
ENSMUST00000141843	
ENSMUST00000076263	NM_146406
ENSMUST00000127911	
ENSMUST00000210645	
ENSMUST00000105933	NM_001185084
ENSMUST00000105631	NM_001113360
ENSMUST00000106271	
ENSMUST00000196522	
ENSMUST00000152117	
ENSMUST00000210016	
ENSMUST00000146846	
ENSMUST00000058806	NM_177713
ENSMUST00000156433	
ENSMUST00000142384	
ENSMUST00000148822	
ENSMUST00000150097	
ENSMUST00000138432	
ENSMUST00000139555	
ENSMUST00000000220	NM_001185083
ENSMUST00000000220	NM_008387
ENSMUST00000177219	
ENSMUST00000224534	
ENSMUST00000133959	
ENSMUST00000029671	NM_133871
ENSMUST00000212929	
ENSMUST00000211622	
ENSMUST00000223276	
ENSMUST00000122895	
ENSMUST00000032326	NM_026360
ENSMUST00000205501	
ENSMUST00000105932	
ENSMUST00000127661	
ENSMUST00000151770	
ENSMUST00000210933	
ENSMUST00000222260	
ENSMUST00000099546	NM_028117
ENSMUST00000149919	
ENSMUST00000231569	
ENSMUST00000125933	
ENSMUST00000130851	
ENSMUST00000133888	
ENSMUST00000197269	
ENSMUST00000223498	
ENSMUST00000128582	
ENSMUST00000124517	
ENSMUST00000110837	
ENSMUST00000155837	
ENSMUST00000127733	
ENSMUST00000204239	
ENSMUST00000162317	
ENSMUST00000139069	
ENSMUST00000205244	
ENSMUST00000210767	
ENSMUST00000221968	
ENSMUST00000057023	NM_177161
ENSMUST00000147046	
ENSMUST00000153514	
ENSMUST00000175982	
ENSMUST00000221473	
ENSMUST00000210488	
ENSMUST00000130025	
ENSMUST00000159715	NM_172451
ENSMUST00000148794	
ENSMUST00000147625	
ENSMUST00000071458	
ENSMUST00000123551	
ENSMUST00000196357	
ENSMUST00000209827	
ENSMUST00000149885	
ENSMUST00000202533	
ENSMUST00000046548	NM_172671
ENSMUST00000110893	NM_001357166
ENSMUST00000110893	NM_026895
ENSMUST00000121613	
ENSMUST00000126992	
ENSMUST00000127667	
ENSMUST00000211584	
ENSMUST00000052069	NM_001161767
ENSMUST00000176194	
ENSMUST00000111037	
ENSMUST00000142198	
ENSMUST00000131719	
ENSMUST00000200306	
ENSMUST00000121087	
ENSMUST00000209633	
ENSMUST00000148048	
ENSMUST00000135274	
ENSMUST00000139790	
ENSMUST00000119131	
ENSMUST00000176620	
ENSMUST00000211218	
ENSMUST00000152584	
ENSMUST00000138738	
ENSMUST00000161514	NM_001161768
ENSMUST00000148620	
ENSMUST00000188474	
ENSMUST00000131625	
ENSMUST00000189767	
ENSMUST00000142869	
ENSMUST00000139976	NM_175556
ENSMUST00000149337	
ENSMUST00000151192	
ENSMUST00000155277	
ENSMUST00000191410	
ENSMUST00000138465	
ENSMUST00000192012	
ENSMUST00000124955	
ENSMUST00000202005	
ENSMUST00000130516	
ENSMUST00000146288	
ENSMUST00000199362	
ENSMUST00000229223	
ENSMUST00000205055	
ENSMUST00000145883	
ENSMUST00000218914	
ENSMUST00000063824	NM_178785
ENSMUST00000002976	NM_008359
ENSMUST00000230769	
ENSMUST00000208565	
ENSMUST00000119301	
ENSMUST00000135665	
ENSMUST00000232395	
ENSMUST00000230515	
ENSMUST00000155698	
ENSMUST00000233649	
ENSMUST00000150272	
ENSMUST00000197305	
ENSMUST00000186598	
ENSMUST00000204646	
ENSMUST00000138381	
ENSMUST00000093099	NM_021441
ENSMUST00000232660	
ENSMUST00000231090	
ENSMUST00000154558	
ENSMUST00000204078	
ENSMUST00000085633	NM_001163422
ENSMUST00000140001	
ENSMUST00000145662	
ENSMUST00000199470	
ENSMUST00000230334	
ENSMUST00000077788	NM_025566
ENSMUST00000146549	
ENSMUST00000123022	
ENSMUST00000131173	
ENSMUST00000147964	
ENSMUST00000134549	
ENSMUST00000178687	NM_033567
ENSMUST00000110891	NM_001163421
ENSMUST00000126098	
ENSMUST00000147098	
ENSMUST00000155022	
ENSMUST00000131652	
ENSMUST00000137297	
ENSMUST00000226138	
ENSMUST00000144379	
ENSMUST00000154677	
ENSMUST00000136375	
ENSMUST00000231915	
ENSMUST00000228391	
ENSMUST00000193545	
ENSMUST00000126547	
ENSMUST00000047075	
ENSMUST00000027945	
ENSMUST00000195293	
ENSMUST00000137566	
ENSMUST00000042299	NM_172805
ENSMUST00000045521	NM_172442
ENSMUST00000231850	
ENSMUST00000156341	
ENSMUST00000109584	
ENSMUST00000209197	
ENSMUST00000195306	
ENSMUST00000144406	
ENSMUST00000153757	
ENSMUST00000141176	
ENSMUST00000194716	
ENSMUST00000209295	
ENSMUST00000124497	
ENSMUST00000195535	
ENSMUST00000126761	
ENSMUST00000220061	
ENSMUST00000142203	
ENSMUST00000036470	NM_199310
ENSMUST00000132929	
ENSMUST00000119337	
ENSMUST00000194087	
ENSMUST00000210145	
ENSMUST00000141714	
ENSMUST00000152919	
ENSMUST00000143876	
ENSMUST00000219459	
ENSMUST00000143951	
ENSMUST00000110834	
ENSMUST00000193497	
ENSMUST00000156527	
ENSMUST00000017443	NM_133763
ENSMUST00000194783	
ENSMUST00000135618	
ENSMUST00000139607	
ENSMUST00000037528	NM_001362167
ENSMUST00000037528	NM_201352
ENSMUST00000110833	
ENSMUST00000141439	
ENSMUST00000232368	
ENSMUST00000128243	
ENSMUST00000211534	
ENSMUST00000141192	
ENSMUST00000207617	
ENSMUST00000137458	NM_001347343
ENSMUST00000047157	NM_178029
ENSMUST00000109326	
ENSMUST00000137340	
ENSMUST00000207530	
ENSMUST00000094288	NM_029453
ENSMUST00000154196	
ENSMUST00000109327	
ENSMUST00000063303	NM_153785
ENSMUST00000206516	
ENSMUST00000134723	
ENSMUST00000208800	
ENSMUST00000171939	
ENSMUST00000121591	NM_001166654
ENSMUST00000021940	NM_025828
ENSMUST00000143808	
ENSMUST00000135458	
ENSMUST00000213887	
ENSMUST00000129536	
ENSMUST00000212072	NM_001358993
ENSMUST00000135968	
ENSMUST00000181706	
ENSMUST00000093100	NM_026648
ENSMUST00000188093	
ENSMUST00000135560	
ENSMUST00000207238	
ENSMUST00000189148	
ENSMUST00000224517	
ENSMUST00000154987	
ENSMUST00000208947	
ENSMUST00000225066	
ENSMUST00000237668	
ENSMUST00000225366	
ENSMUST00000178665	
ENSMUST00000180453	
ENSMUST00000235566	
ENSMUST00000117927	
ENSMUST00000136823	
ENSMUST00000208061	
ENSMUST00000051312	NM_012020
ENSMUST00000212206	
ENSMUST00000022782	NM_022993
ENSMUST00000229286	
ENSMUST00000236795	
ENSMUST00000236003	
ENSMUST00000200615	
ENSMUST00000238175	
ENSMUST00000017567	NM_001130171
ENSMUST00000017567	NM_011751
ENSMUST00000229685	
ENSMUST00000227760	
ENSMUST00000084954	
ENSMUST00000196527	
ENSMUST00000108216	
ENSMUST00000109078	NM_001166655
ENSMUST00000077791	NM_001037665
ENSMUST00000196829	
ENSMUST00000034046	NM_007981
ENSMUST00000141137	
ENSMUST00000228407	
ENSMUST00000196532	
ENSMUST00000198055	
ENSMUST00000226472	
ENSMUST00000211926	NM_011742
ENSMUST00000195026	
ENSMUST00000063321	NM_001166656
ENSMUST00000126998	
ENSMUST00000195932	
ENSMUST00000226346	
ENSMUST00000128746	
ENSMUST00000197248	
ENSMUST00000197120	
ENSMUST00000135076	
ENSMUST00000211644	
ENSMUST00000109150	NM_001356543
ENSMUST00000109150	NM_001044741
ENSMUST00000211289	
ENSMUST00000118484	
ENSMUST00000053740	NM_001130169
ENSMUST00000233853	
ENSMUST00000143228	
ENSMUST00000190974	
ENSMUST00000006774	NM_001360076
ENSMUST00000006774	NM_001360075
ENSMUST00000006774	NM_008186
ENSMUST00000224046	
ENSMUST00000153824	
ENSMUST00000229282	
ENSMUST00000135955	
ENSMUST00000136697	
ENSMUST00000027853	NM_027430
ENSMUST00000003442	NM_001286226
ENSMUST00000123726	
ENSMUST00000120374	
ENSMUST00000210929	
ENSMUST00000188489	
ENSMUST00000128633	
ENSMUST00000165031	
ENSMUST00000094467	NM_001355068
ENSMUST00000094467	NM_172117
ENSMUST00000165565	NM_001130170
ENSMUST00000230490	NM_007581
ENSMUST00000107644	NM_001291075
ENSMUST00000108568	NM_001271358
ENSMUST00000193575	
ENSMUST00000110372	NM_001302163
ENSMUST00000139270	
ENSMUST00000061155	NM_001163569
ENSMUST00000050771	NM_001037932
ENSMUST00000138999	
ENSMUST00000109076	NM_001166657
ENSMUST00000197824	
ENSMUST00000195380	
ENSMUST00000196708	
ENSMUST00000041003	NM_146074
ENSMUST00000230064	
ENSMUST00000198043	
ENSMUST00000130563	
ENSMUST00000079056	NM_001271359
ENSMUST00000128853	
ENSMUST00000147223	
ENSMUST00000208092	
ENSMUST00000104990	
ENSMUST00000114914	NM_001271448
ENSMUST00000114914	NM_001271449
ENSMUST00000058440	NM_019536
ENSMUST00000147874	
ENSMUST00000110371	
ENSMUST00000084952	NM_010628
ENSMUST00000146517	
ENSMUST00000183512	
ENSMUST00000232131	
ENSMUST00000144662	
ENSMUST00000128420	
ENSMUST00000207692	
ENSMUST00000133161	
ENSMUST00000232051	
ENSMUST00000139723	
ENSMUST00000184420	
ENSMUST00000151307	
ENSMUST00000148734	
ENSMUST00000144708	
ENSMUST00000228135	
ENSMUST00000152423	
ENSMUST00000150736	
ENSMUST00000206550	
ENSMUST00000097935	
ENSMUST00000184875	
ENSMUST00000173208	
ENSMUST00000086639	NM_007439
ENSMUST00000154701	
ENSMUST00000133811	
ENSMUST00000025595	NM_026640
ENSMUST00000063414	NM_145476
ENSMUST00000226106	
ENSMUST00000184534	
ENSMUST00000136021	
ENSMUST00000139251	
ENSMUST00000102564	NM_145429
ENSMUST00000037359	NM_028145
ENSMUST00000219156	
ENSMUST00000229242	
ENSMUST00000232891	
ENSMUST00000207272	
ENSMUST00000046045	NM_199465
ENSMUST00000019723	NM_080837
ENSMUST00000109081	
ENSMUST00000232804	
ENSMUST00000075303	NM_144815
ENSMUST00000153736	
ENSMUST00000109079	
ENSMUST00000224027	
ENSMUST00000199423	
ENSMUST00000217186	
ENSMUST00000219219	
ENSMUST00000195237	
ENSMUST00000233448	
ENSMUST00000142339	
ENSMUST00000140885	
ENSMUST00000115349	NM_001102409
ENSMUST00000151093	
ENSMUST00000196529	
ENSMUST00000233690	
ENSMUST00000056994	
ENSMUST00000218721	
ENSMUST00000152424	
ENSMUST00000124943	
ENSMUST00000198460	
ENSMUST00000231872	
ENSMUST00000113917	NM_001159620
ENSMUST00000189256	
ENSMUST00000150076	
ENSMUST00000141029	
ENSMUST00000199983	
ENSMUST00000125666	
ENSMUST00000075941	NM_001161362
ENSMUST00000204390	
ENSMUST00000198734	
ENSMUST00000039338	NM_001102410
ENSMUST00000109077	
ENSMUST00000236386	NM_001271476
ENSMUST00000177251	
ENSMUST00000200589	
ENSMUST00000198750	
ENSMUST00000098090	NM_001304758
ENSMUST00000066773	NM_172144
ENSMUST00000109080	NM_001166653
ENSMUST00000128748	
ENSMUST00000198404	
ENSMUST00000102563	NM_001271360
ENSMUST00000196815	
ENSMUST00000207046	
ENSMUST00000133940	
ENSMUST00000185719	
ENSMUST00000100046	NM_201375
ENSMUST00000198648	
ENSMUST00000120717	NM_001013767
ENSMUST00000173047	
ENSMUST00000232248	
ENSMUST00000196504	
ENSMUST00000174543	
ENSMUST00000151350	
ENSMUST00000199685	
ENSMUST00000206290	
ENSMUST00000232549	
ENSMUST00000188612	
ENSMUST00000037376	NM_019542
ENSMUST00000037376	NM_001164187
ENSMUST00000032887	NM_009940
ENSMUST00000174739	
ENSMUST00000138006	
ENSMUST00000232059	
ENSMUST00000185887	
ENSMUST00000114918	NM_001271447
ENSMUST00000125441	
ENSMUST00000231534	
ENSMUST00000185735	
ENSMUST00000113851	NM_001347315
ENSMUST00000209146	
ENSMUST00000186687	
ENSMUST00000232006	
ENSMUST00000143232	
ENSMUST00000088955	NM_199303
ENSMUST00000113910	NM_001159618
ENSMUST00000197282	
ENSMUST00000191226	
ENSMUST00000172535	
ENSMUST00000232597	
ENSMUST00000127700	
ENSMUST00000033437	NM_145951
ENSMUST00000144454	
ENSMUST00000199752	
ENSMUST00000232507	
ENSMUST00000135501	
ENSMUST00000160243	
ENSMUST00000174722	
ENSMUST00000005493	NM_148938
ENSMUST00000231838	
ENSMUST00000150322	
ENSMUST00000197507	
ENSMUST00000232394	
ENSMUST00000114911	NM_001271450
ENSMUST00000231943	
ENSMUST00000232459	
ENSMUST00000125997	
ENSMUST00000231434	
ENSMUST00000114912	NM_001271451
ENSMUST00000231486	
ENSMUST00000128879	
ENSMUST00000231835	
ENSMUST00000030949	NM_031872
ENSMUST00000173141	
ENSMUST00000146117	
ENSMUST00000174823	
ENSMUST00000170392	NM_021319
ENSMUST00000000219	NM_009377
ENSMUST00000159889	
ENSMUST00000113906	NM_001159616
ENSMUST00000153455	
ENSMUST00000113850	
ENSMUST00000173851	
ENSMUST00000105929	
ENSMUST00000137518	
ENSMUST00000208469	
ENSMUST00000205681	
ENSMUST00000141393	
ENSMUST00000237082	
ENSMUST00000157065	
ENSMUST00000124951	
ENSMUST00000138482	
ENSMUST00000113914	NM_001159617
ENSMUST00000151147	
ENSMUST00000139416	
ENSMUST00000155770	
ENSMUST00000128262	
ENSMUST00000129325	
ENSMUST00000237165	NM_001271479
ENSMUST00000141611	
ENSMUST00000023117	NM_026737
ENSMUST00000113905	NM_019543
ENSMUST00000205599	
ENSMUST00000088248	NM_026785
ENSMUST00000146924	
ENSMUST00000133309	
ENSMUST00000167659	
ENSMUST00000123057	
ENSMUST00000230134	
ENSMUST00000126747	
ENSMUST00000232294	
ENSMUST00000118880	
ENSMUST00000001439	
ENSMUST00000237130	NM_001271478
ENSMUST00000140344	
ENSMUST00000198582	
ENSMUST00000160415	
ENSMUST00000032998	NM_012052
ENSMUST00000138514	NM_001159619
ENSMUST00000195378	
ENSMUST00000196283	
ENSMUST00000235892	
ENSMUST00000117891	
ENSMUST00000107096	
ENSMUST00000114455	NM_001271477
ENSMUST00000197839	
ENSMUST00000236703	
ENSMUST00000196013	
ENSMUST00000208532	
ENSMUST00000163056	
ENSMUST00000032518	NM_053165
ENSMUST00000159595	
ENSMUST00000128725	
ENSMUST00000180650	
ENSMUST00000165246	
ENSMUST00000128174	
ENSMUST00000098545	
ENSMUST00000205225	
ENSMUST00000171183	NM_001360250
ENSMUST00000147819	
ENSMUST00000193532	
ENSMUST00000204416	
ENSMUST00000036424	NM_009659
ENSMUST00000145507	
ENSMUST00000182941	
ENSMUST00000204728	
ENSMUST00000103095	NM_009394
ENSMUST00000149386	
ENSMUST00000132716	
ENSMUST00000057814	NM_145153
ENSMUST00000092880	NM_001291237
ENSMUST00000092880	NM_001291236
ENSMUST00000155443	
ENSMUST00000056078	NM_001360252
ENSMUST00000056078	NM_011885
ENSMUST00000084820	NM_018748
ENSMUST00000128235	
ENSMUST00000123431	
ENSMUST00000229409	
ENSMUST00000058030	NM_024433
ENSMUST00000165004	
ENSMUST00000183172	
ENSMUST00000215601	
ENSMUST00000212593	
ENSMUST00000230648	
ENSMUST00000212097	
ENSMUST00000204571	
ENSMUST00000139577	
ENSMUST00000212461	
ENSMUST00000120724	
ENSMUST00000103194	NM_007607
ENSMUST00000181235	
ENSMUST00000189848	
ENSMUST00000212183	
ENSMUST00000000940	NM_145414
ENSMUST00000102578	NM_026718
ENSMUST00000230110	
ENSMUST00000208257	
ENSMUST00000212620	
ENSMUST00000138331	
ENSMUST00000212913	
ENSMUST00000229974	
ENSMUST00000127746	
ENSMUST00000208898	
ENSMUST00000140604	
ENSMUST00000211840	
ENSMUST00000170342	
ENSMUST00000127587	NM_001291235
ENSMUST00000127587	NM_026708
ENSMUST00000208560	
ENSMUST00000174674	
ENSMUST00000022446	NM_028932
ENSMUST00000227106	
ENSMUST00000229572	
ENSMUST00000208544	
ENSMUST00000150596	
ENSMUST00000141578	
ENSMUST00000202422	
ENSMUST00000039818	NM_175438
ENSMUST00000228952	
ENSMUST00000137519	
ENSMUST00000229029	
ENSMUST00000202792	
ENSMUST00000212274	
ENSMUST00000127827	
ENSMUST00000108338	
ENSMUST00000226564	
ENSMUST00000141867	
ENSMUST00000129001	
ENSMUST00000034522	NM_133733
ENSMUST00000229368	
ENSMUST00000131803	
ENSMUST00000212151	
ENSMUST00000108076	
ENSMUST00000140379	
ENSMUST00000126454	
ENSMUST00000227551	
ENSMUST00000200704	
ENSMUST00000120397	NM_001172055
ENSMUST00000030948	NM_010091
ENSMUST00000030948	NM_001302342
ENSMUST00000089641	NM_009392
ENSMUST00000211846	
ENSMUST00000146309	
ENSMUST00000141759	
ENSMUST00000127270	
ENSMUST00000111757	NM_172843
ENSMUST00000211838	
ENSMUST00000134153	
ENSMUST00000124987	
ENSMUST00000144561	
ENSMUST00000131863	
ENSMUST00000211826	
ENSMUST00000213907	
ENSMUST00000212692	
ENSMUST00000029817	NM_027208
ENSMUST00000124453	
ENSMUST00000111754	NM_001160180
ENSMUST00000096766	NM_001114361
ENSMUST00000216792	
ENSMUST00000108492	NM_001162950
ENSMUST00000198491	
ENSMUST00000221119	
ENSMUST00000133152	
ENSMUST00000018556	NM_001359634
ENSMUST00000165764	NM_010009
ENSMUST00000088950	NM_194357
ENSMUST00000147792	
ENSMUST00000098361	NM_029428
ENSMUST00000154869	
ENSMUST00000106972	
ENSMUST00000129073	
ENSMUST00000224726	
ENSMUST00000109760	
ENSMUST00000037762	NM_016868
ENSMUST00000049503	NM_199466
ENSMUST00000106971	
ENSMUST00000223659	
ENSMUST00000172069	
ENSMUST00000204672	
ENSMUST00000139224	
ENSMUST00000232227	
ENSMUST00000134266	
ENSMUST00000171868	
ENSMUST00000098538	NM_001162538
ENSMUST00000102483	NM_207523
ENSMUST00000030510	NM_031873
ENSMUST00000151288	NM_001357747
ENSMUST00000151288	NM_001033219
ENSMUST00000153833	
ENSMUST00000204562	
ENSMUST00000006094	NM_029562
ENSMUST00000144592	
ENSMUST00000112363	NM_001114362
ENSMUST00000128941	
ENSMUST00000069188	
ENSMUST00000166773	
ENSMUST00000144936	
ENSMUST00000229387	
ENSMUST00000076224	
ENSMUST00000191612	
ENSMUST00000225189	
ENSMUST00000106977	NM_001081045
ENSMUST00000210268	
ENSMUST00000234460	NM_001286567
ENSMUST00000229512	
ENSMUST00000131359	
ENSMUST00000204159	
ENSMUST00000236457	
ENSMUST00000209774	
ENSMUST00000234584	
ENSMUST00000199307	
ENSMUST00000060404	NM_001358626
ENSMUST00000231349	
ENSMUST00000230125	
ENSMUST00000231958	
ENSMUST00000178644	
ENSMUST00000229945	
ENSMUST00000235121	
ENSMUST00000164106	
ENSMUST00000211581	
ENSMUST00000098539	NM_025714
ENSMUST00000165729	
ENSMUST00000103201	
ENSMUST00000211730	
ENSMUST00000132607	NM_001168255
ENSMUST00000113825	NM_008797
ENSMUST00000139458	
ENSMUST00000211376	
ENSMUST00000191173	
ENSMUST00000154164	
ENSMUST00000196898	
ENSMUST00000152558	
ENSMUST00000065648	NM_022329
ENSMUST00000238089	
ENSMUST00000009392	NM_008554
ENSMUST00000130765	
ENSMUST00000193198	
ENSMUST00000097526	NM_001160182
ENSMUST00000097526	NM_001160181
ENSMUST00000121862	
ENSMUST00000029920	NM_001162539
ENSMUST00000156997	
ENSMUST00000150409	
ENSMUST00000191430	
ENSMUST00000125371	
ENSMUST00000183548	
ENSMUST00000054266	
ENSMUST00000068004	NM_001162946
ENSMUST00000196552	
ENSMUST00000111171	NM_148932
ENSMUST00000181451	
ENSMUST00000137500	
ENSMUST00000197657	
ENSMUST00000123336	
ENSMUST00000130012	
ENSMUST00000199124	
ENSMUST00000196857	
ENSMUST00000136463	
ENSMUST00000227777	NM_001359847
ENSMUST00000113822	NM_153388
ENSMUST00000198764	
ENSMUST00000183887	
ENSMUST00000133184	
ENSMUST00000140464	
ENSMUST00000020843	NM_133360
ENSMUST00000053597	
ENSMUST00000084241	NM_153423
ENSMUST00000055303	NM_025907
ENSMUST00000141539	
ENSMUST00000194891	
ENSMUST00000227595	
ENSMUST00000105912	
ENSMUST00000135737	
ENSMUST00000143457	
ENSMUST00000129361	
ENSMUST00000130877	
ENSMUST00000228181	
ENSMUST00000140529	
ENSMUST00000138831	
ENSMUST00000140789	
ENSMUST00000228727	
ENSMUST00000137007	
ENSMUST00000169838	NM_001122998
ENSMUST00000129450	
ENSMUST00000202945	NM_173010
ENSMUST00000136132	
ENSMUST00000226986	
ENSMUST00000123578	
ENSMUST00000060050	NM_001099296
ENSMUST00000168552	
ENSMUST00000051777	NM_001017985
ENSMUST00000199045	
ENSMUST00000034131	NM_022997
ENSMUST00000002389	NM_019984
ENSMUST00000136637	
ENSMUST00000196426	
ENSMUST00000123827	NM_183148
ENSMUST00000227095	
ENSMUST00000200014	
ENSMUST00000138366	
ENSMUST00000072156	NM_011878
ENSMUST00000020702	NM_008343
ENSMUST00000209277	
ENSMUST00000228309	
ENSMUST00000198808	
ENSMUST00000174078	NM_001205173
ENSMUST00000228943	
ENSMUST00000178034	NM_001161714
ENSMUST00000135887	
ENSMUST00000209228	
ENSMUST00000195926	
ENSMUST00000226907	
ENSMUST00000226905	
ENSMUST00000227852	
ENSMUST00000211479	
ENSMUST00000226748	
ENSMUST00000211154	
ENSMUST00000108716	NM_001112725
ENSMUST00000200353	
ENSMUST00000227958	
ENSMUST00000040023	
ENSMUST00000227405	
ENSMUST00000162519	
ENSMUST00000076952	
ENSMUST00000106192	
ENSMUST00000019246	NM_001331112
ENSMUST00000019246	NM_007436
ENSMUST00000139340	
ENSMUST00000228123	
ENSMUST00000227604	
ENSMUST00000133464	
ENSMUST00000131740	
ENSMUST00000038890	NM_001162917
ENSMUST00000027667	NM_001313701
ENSMUST00000027667	NM_019645
ENSMUST00000165444	
ENSMUST00000168729	NM_001161715
ENSMUST00000036426	NM_178738
ENSMUST00000156559	
